Symbol,Description,Primary Return %,1W Return %,1M Return %,3M Return %,6M Return %,Custom Period Return %,1Y Return %,YTD Return %,RS 1W,RS 1M,RS 3M,RS 6M,RS 1Y,RS YTD
DPZ,Domino's Pizza Inc,,-4.9078200972447314,-7.825617359713288,-6.999207449970276,-16.66481723961916,,-20.355483912019857,-1.644926397401638,1,1,1,1,1,0
DQ,DAQO New Energy Corp.,,4.802021903959565,-2.850449043342446,-22.61275272161742,17.02728127939792,,18.589132507149657,-1.1521652761223786,34.82691230289461,47.00013581506401,15.2160879664301,14.79541306416557,47.734946130384856,0
DR0,Deutsche Rohstoff AG,,-3.7096774193548345,32.22591362126247,23.602484472049703,50.377833753148614,,51.522842639593925,-0.3338898163605939,16.394730530554867,91.16298985684907,91.16298985684907,92.30247265606148,92.59206454703676,0
DRI,"Darden Restaurants, Inc.",,-2.205576362879738,1.746283735026697,20.39619741560882,2.640007764728719,,8.567322006057182,-0.6389175984215041,61.97982597639493,84.17661829787693,90.87437904083414,78.58328186369371,44.43439734632208,0
DRS,"Leonardo DRS, Inc.",,-2.054970459799633,-7.943022694350553,7.52961082910322,-8.648778150455197,,13.41463414634148,0.9531374106433661,37.444875930837355,16.99149488471077,54.64436608980506,38.113448476678315,28.417430769672542,0
DSY,Dassault Systemes SE,,-26.239392585975878,-31.756198347107436,-31.15881617340558,-38.83333333333333,,-58.69184592296147,-7.323232323232322,1,1,1,1,1,0
DSYA,Dassault Systemes SE,,-26.201167489896726,-32.05870194295164,-29.704875962360994,-39.554983449797724,,-59.04560179416896,-9.173804918485772,1,1,1,1,1,0
DTE,DTE Energy Company,,7.506304702566388,8.204553938036588,3.321927573424577,3.58036160937611,,16.708269586923265,2.8599815485061395,99,99,99.00000000000001,76.3506013193157,35.83129928845082,0
DTG,Daimler Truck Holding AG,,-0.7621247113163934,3.968061940479072,19.527121001390807,3.767205988891578,,0.09317493594222956,-0.3016241299304004,79.43384392709874,77.83098849880976,87.79241280462765,83.54590282612975,48.01443593721338,0
DUK,Duke Energy Corporation (Holding Company),,5.20269161332676,8.0215706100438,3.4705407586763384,3.1707709641075033,,10.165850305061428,1.657283324082142,99,99,98.97504731969784,74.8318640604384,32.332904913885855,0
DXCM,"DexCom, Inc.",,0.07145919679862392,0.4591104734576659,17.463512833417205,-12.4312156078039,,-16.513652080600938,7.590657652120464,99,60.815371075111365,77.49211482028284,46.852913779596975,31.47712969635219,0
DXY,U.S. Dollar Currency Index,,0.13833114825176304,-2.3869182389937107,-2.5418705354003204,-1.237044126331226,,-9.08809746954077,0.12282729862515974,99,58.559270200104685,28.996019040322643,26.420397428432295,7.365763499864032,0
EA,Electronic Arts Inc.,,0.3100000000000023,-1.7531831537708054,-0.6831683168316809,12.071951287637571,,52.94655790195931,0.07981642222887189,99,52.114864512370595,35.01564576511131,74.18974082305581,85.1015606059928,0
EAT,"Brinker International, Inc.",,-4.652814775350745,-2.69437564187761,41.64981092252221,1.8914473684210402,,-1.6426477772349766,-0.9043927648578806,5.520152943521125,51.268792612088845,85.90407155945087,84.45763967050826,56.33737979586757,0
ECNS,iShares MSCI China Small-Cap ETF,,2.0101925254813158,3.060640732265447,-1.6111414527580457,-0.5520287054926739,,33.94052044609667,0.5020920502092042,99,99.00000000000001,80.25526205020034,42.16180868461261,55.67985868890337,0
EL,"Estee Lauder Companies, Inc. (The)",,8.816728661908108,-7.415960995637672,17.63938702314965,20.938547486033514,,56.80139069969577,1.7102048487126418,99,50.896172599084025,65.13844531043382,66.63955998923605,78.45327338460957,0
ELF,"e.l.f. Beauty, Inc.",,-0.7187233524180818,-5.518200788314404,4.836634936969392,-31.856187290969896,,8.550879062333513,9.64617247410198,99,44.626058146680265,46.32985276361166,13.327003501307335,19.977575164069997,0
EME,"EMCOR Group, Inc.",,4.771374370380065,21.202306539736355,24.470763778793255,31.33579335793359,,84.73782555537615,2.2850063224043144,99.00000000000001,99,99,99,99,0
ENEL,Enel SpA,,-3.738809899947327,-2.817650186071226,2.260013425822331,13.979299164484354,,32.926119837114605,-1.7837954008166623,1,41.75976374676156,52.45220241159391,70.88755150929384,65.92216090865858,0
ENGIY,ENGIE SA,,1.8725361366622875,12.314378848243399,23.30019880715707,42.77163904235729,,89.2007321537523,-0.8631713554987198,58.54279023794825,91.96450638134947,94.58708147103087,96.08081094226613,96.83301767004211,0
ENI,Eni S.p.A.,,1.6668531155610151,9.678976587014237,10.640370099829543,20.88321362064378,,29.127593066211976,-0.04399472063353867,95.38598214119561,98.00582110285649,98.25210994257233,98.37502682512881,98.46976691593973,0
ENOV,Enovis Corporation,,-3.6299247454625956,-10.300782859497321,-30.313700384122917,-24.462179042331716,,-50.398724082934606,-0.6389776357827501,1,26.127977501578933,7.9781613707351315,6.360331143180316,3.5029995857475686,0
EOAN,E.ON SE,,3.308312482624403,7.3058042159976715,20.181112548512274,17.706683560342086,,61.214750542299335,0.05385029617661826,98.70720390789779,98.8331197465813,98.91810456383878,98.91810456383878,73.48442841222756,0
EQNR,Equinor ASA,,2.107558139534891,12.625250501002014,15.924092409240936,14.693877551020416,,20.756338633433614,1.7747193045997898,93.19740947098528,97.50934381006464,97.99238357969352,97.99238357969352,54.76972286110946,0
ES,Eversource Energy (D/B/A),,8.907363420427554,4.874910650464613,-0.33962776796630895,11.98290337353075,,22.839919624916277,4.3230944254835135,99,99,69.65307166515292,69.65307166515292,61.080370856258725,0
ESAB,ESAB Corporation,,0.574412532637062,12.28450070792038,19.235871583974532,20.719914040114602,,8.655705996131523,0.6795608991113409,99,99,99,99,57.76403744726447,0
ESL,EssilorLuxottica SA,,0.583203732503888,-8.164714235001776,-17.925126903553302,-2.007575757575762,,-12.215812690872074,-0.5000000000000043,37.05287440595642,38.954272137282615,15.304933455288568,15.304933455288568,12.983466135695975,0
ESL,EssilorLuxottica SA,,0.039308176100626695,-9.687721788502488,-18.638107416879798,0.6326611308817692,,-9.107142857142856,-1.888974556669228,21.594995977443844,23.892331501084676,9.982589886192196,9.982589886192196,8.602897599783713,0
ESLT,Elbit Systems Ltd.,,1.7187969924811954,-6.128311522502405,40.00993521412455,47.12516176742466,,127.27975270479132,-0.12402734507656206,93.30044583321217,33.02759705946187,82.71589809981631,82.71589809981631,87.93135481767408,0
ESTC,Elastic N.V.,,4.144113667117732,-15.028981507038358,-33.40904174778282,-19.432085841402778,,-47.71569293478261,1.9708512752567038,59.24400986319757,25.18172036424833,12.336650785236577,11.083386707094771,6.237300523137751,0
ET,Energy Transfer LP,,4.515050167224073,7.142857142857142,13.088057901085657,7.8826237054085215,,-4.580152671755719,2.6834611171960483,98.99999999999999,99,99,95.65500857899424,39.628484348001194,0
ETN,"Eaton Corporation, PLC",,4.127655021133168,17.548468925529992,5.373578776394159,9.61700929315685,,25.613140570543436,-0.2766889554991889,92.41767517012218,96.91181572807939,97.19657726670972,96.38086115363376,69.4904224771195,0
ETR,Entergy Corporation,,7.258064516129033,10.402437742986226,8.835715765485794,16.36947613246205,,26.8654914271915,3.050215770890545,99,99,99,99,81.8386081810809,0
EU10,Euro 10 Year Government Bonds,,0.6434161719223837,0.7496192173298426,1.6033009728231893,2.866319726784836,,1.1150187834705456,0.030640585927067202,97.51329965081852,98.04431827542096,68.56788816336115,50.95387386283909,12.95428803402897,0
EUIRYY,Euro Area Inflation Rate YoY,,-19.04761904761905,-29.166666666666668,-666.6666666666667,240,,-10.526315789473681,-15.000000000000002,1,1,1,1,1,0
EURUSD,Euro/US Dollar,,-0.41463476049388254,2.326002587322116,2.3568994521847917,1.8359254300133916,,12.862782401902487,-0.016853885241893532,91.55257880426939,95.60446048090023,70.5825806219981,42.993395813574764,12.163124055518141,0
EVAL,SPDR MSCI Europe Value UCITS ETF,,-0.18632534024627673,2.9237323531868684,8.392715756136177,18.266461892877697,,35.432811211871396,-0.22673900720706222,99,88.05839696947828,91.6964838024976,94.06667016614186,95.23956851497107,0
EVER,"EverQuote, Inc.",,-18.96075179657269,-41.64012738853503,-42.95719844357976,-37.216274089935766,,-31.0442144873001,1.1732229123533466,7.69649957561706,2.5264417612015864,2.1758893985956522,2.1758893985956522,1.7565941926139699,0
EVK,Evonik Industries AG,,4.069379586390923,19.54022988505746,12.31101511879049,-6.474820143884892,,-20.792079207920793,-1.6393442622950807,10.364835232113581,91.25665604095165,91.25665604095165,52.531042814060605,22.397842032341526,0
EVRG,"Evergy, Inc.",,7.739413680781756,9.872442200372033,6.917507111455902,13.569564620244465,,24.47689297004364,2.4786218862312555,99,99,99,99,62.57427433373578,0
EWCZ,"European Wax Center, Inc.",,41.68734491315135,42.39401496259352,37.25961538461538,21.748400852878454,,-16.520467836257307,0,98.77904425752742,98.79674143026031,98.82716731296642,98.83089636116459,47.32731183459755,0
EXHI,"Exlites Holdings International, Inc.",,-33.11036789297658,-60.78431372549019,-66.66666666666666,-92,,3536.3636363636365,-3.6144578313252915,53.242575635884165,24.10314199186586,6.4286294881607375,6.4286294881607375,6.4286294881607375,0
EXP,Eagle Materials Inc,,4.100066415762683,1.4235796557525608,13.41534008683068,0.11497189575881887,,-4.5277349143181915,1.0486955774272688,99,99,97.60445147860803,62.834714856338245,37.397792233627115,0
EZJ,easyJet plc,,0.7608472136541206,1.0101010101010053,4.433077578857633,-4.259476357952327,,-6.417112299465244,1.807604404737168,99,86.10461216190764,44.194368004690446,34.20080030209678,14.971615379305762,0
F,Ford Motor Company,,2.318840579710134,2.0231213872832323,4.981412639405204,23.426573426573423,,52.979414951245914,0.8571428571428517,99,99,89.99020672401662,94.47900914577609,96.02157520969125,0
FANG,"Diamondback Energy, Inc.",,1.3239082250044805,10.024068171469459,15.714578914962033,20.153441784471106,,8.799691238903884,1.0273563493011582,99,99,99.00000000000001,99,53.92349272353396,0
FASHION,SET Fashion Sector Index,,5.500660164402241,3.021543836300123,-1.9960435212660683,-8.415136893867956,,-13.253370688145683,0.5581942922096375,99,99.00000000000001,54.83348513190976,30.41032275678177,11.727885559057919,0
FCX,"Freeport-McMoRan, Inc.",,3.576726553486075,4.125932062966035,50.29897153790959,48.62819299905393,,65.54267650158062,1.2894906511927857,31.748365130350695,74.53258572378205,92.39752185164815,93.18592142702957,93.18592142702957,0
FE,FirstEnergy Corp.,,7.441561226678102,8.559046587215608,8.137276063026123,14.750343563902899,,25.250000000000007,2.5798525798525755,98.99999999999999,99,99,99,55.186097893545856,0
FICO,Fair Isaac Corporation,,-3.3256649892163903,-16.80082163473139,-24.36400042746821,2.0148993308956245,,-23.91465477732954,0.5307855626326896,29.183764434598853,13.706275899964265,6.779385037287535,6.153581873028508,3.517577572857629,0
FIVE,"Five Below, Inc.",,1.6386160604116247,4.294758166624471,34.82388372397538,53.26734147067579,,134.86541970802918,2.3356358395865513,99,99,99,98.99999999999999,99,0
FMNB,Leonardo SpA,,1.7332328560663184,-6.703524533517627,8.651911468812871,12.336176409402952,,69.38519447929737,1.427498121712994,97.93588486811174,22.190560170002104,60.22571954012476,60.22571954012476,58.10190281308694,0
FMS,Fresenius Medical Care AG,,1.4950166112956937,14.258999532491822,2.045929018789152,-1.7289907519099306,,0.493421052631583,-0.0817661488143891,95.37729810603233,97.2433085336893,97.3040410731222,46.88147585509671,24.669242115912656,0
FRCOY,Fast Retailing Co. Ltd.,,9.306788198608785,11.44534115920763,21.164583887264026,41.43389199255122,,43.25683747249293,2.635135135135139,98.99999999999999,99.00000000000001,99,99,99,0
FRPT,"Freshpet, Inc.",,-3.1187410586552313,7.151898734177209,21.77665887430318,6.999525991467846,,-48.53712288167794,-0.2504050670201822,18.49921574737184,56.68182790091884,76.3577586832588,81.1823546700851,19.538424528064034,0
FTAG,First Trust Indxx Global Agriculture ETF,,3.368082585885927,10.094087959625092,16.713609282026393,16.234752326400116,,25.42135523613962,0.21361771944215746,99,99,99,99,86.64073855992935,0
FTNT,"Fortinet, Inc.",,3.38327694538424,12.004189029977749,4.163623082542004,10.75728155339806,,-20.557103064066855,1.5428435793971007,57.477872523413005,91.27014556374219,91.27014556374219,82.1046856867795,20.29294552106244,0
FUTU,Futu Holdings Limited,,-3.1487226879662087,-15.702384372306815,-21.198775444438475,-16.04005722460658,,26.690268543303684,-0.5153241117439591,1,1,1,1,45.329324422444586,0
FVRR,Fiverr International Ltd.,,-7.244501940491597,-17.013888888888896,-34.66970387243736,-34.936479128856625,,-55.94470046082949,3.913043478260863,35.95826091151512,18.313128970648577,6.876699723647167,4.825165161807524,3.003837281411936,0
FWRG,"First Watch Restaurant Group, Inc.",,-12.371721778791333,-7.242003621001817,-9.535020600353144,-13.941769316909298,,-21.179487179487182,-2.1642266072565346,1,1,12.911781808483605,9.013676907297054,4.639883369832097,0
FXI,iShares China Large-Cap ETF,,-2.269250382457931,-4.270729270729273,-6.306526521632849,-0.02608242044863097,,12.174422007609003,-0.8535954474909424,1,15.810820988511695,10.377222375728609,7.002258533714854,4.445191411202018,0
G1A,GEA Group Aktiengesellschaft,,1.5760441292356184,4.967426710097727,7.775919732441482,0.2332814930015641,,19.573283858998153,0.2332814930015641,99,99,99,66.56931969244017,58.90999080914851,0
GAP,"Gap, Inc. (The)",,-5.012015104703046,3.8273921200750585,11.079887595343243,32.51915708812262,,23.032458870609176,1.7653549098933445,99,55.14615862299256,75.12426027727793,85.32143319209605,53.690487702941766,0
GBF,Bilfinger SE,,-5.629397967161847,2.8109028960817692,32.85635663181069,31.338411316648525,,119.45454545454545,0.667222685571307,69.57170820261064,61.393785035423626,80.80282686264401,84.10614431802827,90.77243889569945,0
GBF,Bilfinger SE,,-2.4390243902439024,2.564102564102564,33.11148086522462,25.786163522012572,,124.7191011235955,1.694915254237288,24.027434683448167,52.610871750166616,81.82365116400385,82.13078227022105,89.70717609013049,0
GCT,GigaCloud Technology Inc,,-12.472049689441002,-14.09412338454036,9.682440846824408,10.335108048856865,,75.53562531141004,3.283494576370558,24.586545444353362,15.341125321471038,35.92045138749145,52.80860062275326,70.4939373379505,0
GD,General Dynamics Corporation,,-3.45210653484045,-5.016393442622954,-0.5179567892402352,10.068389057750764,,38.32013687184179,2.0220102714600103,51.99641217870032,34.61678424932622,48.487347756487004,53.39549994934713,82.64029361780163,0
GDDY,GoDaddy Inc.,,-8.331619008434473,-17.588311448122802,-32.75484795895269,-37.951681403606486,,-57.0568110634607,0.9743938363924761,10.744373353881748,5.493165624118709,2.7514132872734587,2.1426358100208134,1.5236037598831689,0
GE,GE Aerospace,,-1.741433021806846,-1.0881836427496145,2.067827325092241,16.94846125324436,,50.45315779431409,0.8053948672057396,99,84.32303859179287,81.63557243722362,81.63557243722362,91.61095393845757,0
GEHC,GE HealthCare Technologies Inc.,,-0.3843769373837598,-5.814771395076194,7.148572952787409,9.068693999456974,,-6.472642607683355,2.1487603305785092,99,54.36447883437517,53.885328564786676,53.885328564786676,25.040925500049365,0
GEV,GE Vernova Inc.,,2.9229486110220018,24.519544226768925,39.40389294403893,28.285380715530895,,116.99715947517923,-1.7671695894973978,60.49831311434341,91.03562892094736,93.13902726648102,93.4275724709396,95.99043791974785,0
GIL,"Gildan Activewear, Inc.",,1.8952688473957522,16.127999999999997,23.98360095661086,29.054054054054046,,43.72277227722772,0.48456320088605054,99,99,99,99,99,0
GILD,"Gilead Sciences, Inc.",,1.6262295081967144,24.91335536390747,25.591572123176647,30.21340951100655,,50.01451940760816,2.0881364863974623,99,99,99,99,99,0
GIS,"General Mills, Inc.",,0.9818257781491665,5.962297238053499,3.956989247311835,-2.6776726394201695,,-17.282683093771382,-0.49403046521201094,79.23729532089774,92.86280040407443,77.45660386374676,53.515120418345965,16.171581117595935,0
GLE,Societe Generale S.A. Class A,,-8.484525080042689,-2.4459613196814547,18.316660917557776,17.626886145404654,,81.67372881355932,2.8485757121439153,34.73955851869245,22.75215973063323,62.101084831175356,70.74711206226065,79.9521945676317,0
GLUX,Amundi Global Luxury -UCITS ETF EUR C- Capitalisation,,1.2450082217524105,-1.214760485904197,0.4193849021435255,7.814688813287975,,-5.854084753167324,0.30253665347917413,62.67570088211521,92.73447732113466,78.50715842428924,71.4667102069805,25.937056375152466,0
GM,General Motors Company,,-3.751187084520414,-0.18466083959129098,12.86191536748329,43.70790499822757,,70.01467812958691,1.4387589140497827,99,38.70590419692597,70.82766820122811,83.2421915941339,85.23993125988578,0
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,,-4.2559833506763765,-3.6342689568495947,-8.164487473799777,-9.188709040663246,,-20.220237579120777,-1.4776742691936988,1,38.54860498931874,19.65346200370699,11.177730088799738,6.322429070342072,0
GNRC,Generac Holdings Inc.,,22.296082384351326,40.05366279795333,38.19110946927719,12.805950645825998,,47.228599540833066,4.0420896490984095,99,99.00000000000001,99,99,99,0
GOLD,GOLD (US$/OZ),,-1.134891407267722,8.350819878117733,19.904534720640605,49.95436664987647,,70.85332754871804,-0.8092102653603522,65.00519924135538,60.286662232709226,73.1463280049063,82.01172407249244,84.534019796898,0
GOOGL,Alphabet Inc.,,-5.308802576968342,-8.968556455454964,6.630393080115813,50.64551098846951,,66.50509231523338,-1.0614886731391497,1,1,44.840146970675484,74.32453290428705,79.00685708138109,0
GOOS,"Canada Goose Holdings, Inc.",,8.447043534762837,-9.978425026968706,-11.646373742721012,8.65885416666668,,17.784050811573756,2.267156862745104,99,60.99844340965524,37.33841797618058,28.557464598424726,38.413999568241714,0
GPK,Graphic Packaging Holding Company,,-6.334841628959276,-19.76744186046512,-20.84130019120459,-45.11710119310649,,-53.00794551645856,1.7199017199017124,21.53950356118355,7.421406756719364,5.6913881081014095,2.6000314473208936,1.9094692990013284,0
GS,"Goldman Sachs Group, Inc. (The)",,-2.5421265141318994,-2.951740701427083,7.8870519804045385,21.137580299785856,,39.4668721109399,0.06522580288541616,1,14.975607667561212,66.1337953903886,71.71846195348802,82.48301059025789,0
GSK,GSK plc,,-2.1583928274945996,16.026776924591456,22.592053255668816,50.21667091511599,,63.10545253252143,0.666211137683636,99,94.09545289247089,94.23380821410865,95.8332125716665,96.09759464387434,0
GTLB,GitLab Inc.,,-8.029878618113917,-18.279867256637157,-36.38320775026911,-27.83882783882784,,-57.658690356784646,-0.10141987829613788,1,1,1,1,1,0
GTLS,"Chart Industries, Inc.",,-0.32778982887441716,-0.08214941528944984,1.6068796068796118,4.1190392265471605,,7.390672068141694,0.06291134339915984,98.47385049966985,65.98857462346169,41.4913377529572,60.00539296790944,77.52526201477802,0
GVA,Granite Construction Incorporated,,0.5761253648793977,7.716988893459489,27.77398262906217,18.167870036101093,,51.0498384863867,1.3233245627611887,84.76824226639482,97.09954909797082,98.01242449308948,98.13390514346632,98.39943253328283,0
H,Hyatt Hotels Corporation,,1.547246270031302,-1.72321587735457,5.444692381255972,15.72208228379513,,2.023317500462632,-2.176613237120723,68.89091486006394,77.51849765857877,77.6959371625998,87.66524485930289,87.66524485930289,0
H5P,Hikma Pharmaceuticals Plc,,1.6759776536312891,0.552486187845292,0.552486187845292,-13.333333333333336,,-34.53237410071942,-1.0869565217391266,78.62144728642794,43.84022100452528,45.53598020601005,18.262802078645574,7.430694494107694,0
HAG,HENSOLDT AG,,4.09468969929621,-8.492688413948269,-7.714123652864448,-5.131195335276974,,98.70542256961407,2.714646464646454,99,32.20210861314571,59.83298978210284,29.980504686251248,42.17381385097629,0
HD,"Home Depot, Inc. (The)",,1.5318706997273879,4.016491554728028,5.367391480074372,-2.315647482014384,,-3.9519575575968893,0.2127005279073302,99,99,99,49.857733886977066,36.88639714074589,0
HDSN,"Hudson Technologies, Inc.",,-0.134952766531711,1.9283746556473909,2.77777777777778,-22.91666666666666,,31.438721136767327,1.3698630136986376,90.49720730022801,69.70629767371352,73.55930503778008,15.58561125521781,23.6624573412637,0
HEI,Heidelberg Materials AG,,-12.552107457156087,-19.108826049700085,-8.037018996590355,-9.448441247002393,,28.65417376490631,-2.930591259640097,1,1,1,1,42.945257422095764,0
HELE,Helen of Troy Limited,,-5.970149253731348,-7.4015748031496065,-11.088709677419352,-25.15910055154858,,-68.2676740420939,4.378698224852083,44.092275610105716,45.47600853733588,25.002489063582974,12.143377721679254,3.5421154071955665,0
HEN3,Henkel AG & Co. KGaA Pref,,5.016468203699022,14.62942477876108,13.936228697086312,15.87922840369024,,-2.3787093735280216,-0.16859344894027042,93.98124323013272,97.60088788898695,97.74405016244131,97.74405016244131,42.321253173666214,0
HG1!,Copper Futures,,-3.0104821802935007,-3.4799299006926465,13.347706781654253,28.725653867557057,,21.033905399748868,-0.344649319317587,1,19.42548916409901,69.7489292370951,77.76405843883619,67.80352544177245,0
HHH,Howard Hughes Holdings Inc.,,0.134080936128717,0.2807617187500049,-6.530890886335186,11.783916179072,,9.010084925690029,1.708555156617568,48.631037225987264,73.94915947253226,37.78773498193358,37.78773498193358,48.15013255477008,0
HIMS,"Hims & Hers Health, Inc.",,-29.19200695047784,-47.95657726692209,-58.22655048692978,-65.41481009972416,,-64.82520500647388,3.164556962025316,16.07030511673299,4.168743009533593,2.9916881992771325,1.9875462454508033,1.7899654349067866,0
HLIO,"Helios Technologies, Inc.",,4.316050744622187,22.86828000649668,42.52072343632255,42.17252396166135,,82.86197727822096,2.659791016420149,99,99,99,99,99,0
HLT,Hilton Worldwide Holdings Inc.,,0.07634073414339623,4.827907906573821,14.490538573508003,16.379374121476673,,15.055768879136961,-2.3434832541825776,44.12125494066947,75.24094110888035,84.79558407552618,87.37374383672905,87.37374383672905,0
HMC,"Honda Motor Company, Ltd.",,-3.1687995124923805,3.3832140533506925,5.792276964047942,-4.421052631578943,,15.228426395939099,1.1135857461024543,87.20793617647686,81.95918984716376,81.95918984716376,36.81920154815524,30.251636541342382,0
HMI,Hermes International S.A.,,1.2071463061323033,-6.885828520657486,-0.285442435775452,0.19120458891013384,,-26.093088857545837,-2.2843822843822843,13.994812871886776,56.79831091620391,49.81698510866226,39.44554528339619,11.082914504284304,0
HNR1,Hannover Rueck SE,,-0.8032128514056224,1.1466011466011512,-5.145929339477719,-3.9657853810264343,,-1.6328156113102326,-0.7234726688102939,80.7398441197344,81.54098907822082,46.686874533110505,37.27726835728603,12.766330697696397,0
HO,Thales SA,,-2.719502719502709,-4.281345565749241,4.594820384294068,9.440559440559436,,35.82858692704096,2.1207177814029436,99,39.02165716950905,67.33172339517114,52.79777781431036,35.786957681263466,0
HOOD,"Robinhood Markets, Inc.",,-8.270949046124118,-36.517088660483,-42.871108437359,-31.37927919790443,,35.879091396887866,6.819460067491555,34.91874924182431,13.54114732567816,8.194575408729985,6.620246196076878,29.678001295773633,0
HPE,Hewlett Packard Enterprise Company,,-3.896653960186354,2.716161158895434,-3.3645655877342384,6.425891181988748,,7.586533902323382,2.207207207207216,34.31892853002212,69.84547247336239,48.035223187830844,35.658105602546996,57.942024999047675,0
HPQ,HP Inc.,,-1.984732824427466,-7.270101107366385,-23.601745339151126,-28.48124767916821,,-41.707021791767545,2.066772655007952,59.60852311550924,36.30989435138408,9.03951236393866,5.683845613106027,3.740273407478701,0
HRPK,7C Solarparken AG,,0,-3.2648125755743553,-3.4981905910735724,-14.621131270010673,,-15.343915343915334,0,94.59856971503616,25.714442528693986,39.360841873632324,21.660361097929943,8.630713668699938,0
HSBC,"HSBC Holdings, plc.",,-4.636577444282675,4.14628180039139,15.866104231868297,29.466322031321283,,54.5933188090051,-1.889618619656643,1,48.912477348291986,78.41244052859975,81.6344033623909,84.97436111273176,0
HUBS,"HubSpot, Inc.",,4.845644509416107,-29.380249058789467,-38.22516086537975,-43.27750639683647,,-68.95607893061744,6.507971172745143,99,32.2318330922066,19.75826763153161,12.222312180010944,6.188933092806618,0
HUM,Humana Inc.,,-5.0737341445808,-32.84453199095353,-23.44477711244178,-34.563162010378896,,-29.20047686805368,2.9469328412458657,83.88397718117044,11.354548264182801,11.354548264182801,8.01971066307527,6.160797110188562,0
HWM,Howmet Aerospace Inc.,,12.121347911812158,13.602724177071511,22.01199590383772,42.17285073015512,,95.33921461472403,2.214142734588838,99.00000000000001,99,98.99999999999999,99,99,0
IBE,Iberdrola SA,,2.556237218813906,8.02369413031771,11.228167452176315,22.54123396456932,,49.42271880819365,0,97.32826426524619,98.2797156202429,98.4490571803179,98.66091454660088,87.4659862396475,0
IBEX35,IBEX 35,,-1.8268105149188487,0.8571557628353028,9.279519194121578,16.720825364174484,,38.15586040795428,1.076934132847904,99,77.6846899900261,88.90187944569068,91.72866747264437,93.87154520759779,0
IBM,International Business Machines Corporation,,-12.226942762519657,-15.095621784292781,-16.699472982411585,10.65750073805406,,2.5683124193737514,1.1020345252774406,9.348170279116456,6.371305646464067,6.199928324482919,14.198494873522698,17.131700562302132,0
IDXX,"IDEXX Laboratories, Inc.",,-2.3673228773987356,-11.41904064857561,-11.801390212455845,-3.7617554858934197,,37.607958893626325,1.9685677252106248,54.34216551592873,14.123144012291746,8.327150496621805,8.327150496621805,48.414919005680645,0
IFX,Infineon Technologies AG,,2.7387473207906607,2.775461584276353,19.08902691511387,17.69199290683399,,13.765822784810123,-0.8503792231670821,71.52796451046085,88.36048777399863,95.23413848890615,95.43551986715966,95.587139167036,0
IIPR,"Innovative Industrial Properties, Inc.",,-5.590955806783143,-9.283033774442035,-8.995442837329106,-13.649182177100954,,-37.82320292405578,0.9007029876977077,20.505566064021995,9.04326329162239,3.687994380833073,3.5019747243413026,1.8662183390996518,0
IND20000,IGBM Index,,-1.823860784204364,0.5943536404160528,8.566529534758937,16.04541079363406,,38.493737017687415,1.1202389843166543,99,77.22556581449605,88.63405668428925,91.5772927084535,94.08224792644005,0
ING,"ING Group, N.V.",,-5.85495675316034,-3.0489893799246337,6.75216899283289,13.381410256410255,,68.05225653206651,-1.8043025676613447,1,1,56.190380423968044,65.37077464043847,80.14750586801748,0
INSURANCE,Insurance stocks: Covering all bases,,-0.08031702340317622,-0.013567633924852432,-1.720891879275681,3.8318193660206763,,-7.195539066829222,-0.1128658002267784,94.74877913731439,96.39833653499856,55.644094881371444,47.97166221541498,12.118134899125893,0
INTC,Intel Corporation,,-7.511365882585499,-3.961412151067323,23.48904724201636,96.10226320201174,,108.14056939501779,0.6669535283993164,13.23442294292976,41.13321985151413,61.68941093756148,74.75790220540021,77.63825913715402,0
INTU,Intuit Inc.,,-9.99842260630507,-29.509354041651964,-39.42059760351888,-43.797140605651244,,-30.72466784611649,0.3618454115991552,16.25807237116485,4.34976248823305,2.880555685856615,2.5002933987318405,2.127226937323137,0
IRM,Iron Mountain Incorporated (Delaware),,14.669033201085819,19.98033646493335,11.968600265062692,20.164113785557976,,6.911320938382161,3.6132075471698095,99.00000000000001,99,99.00000000000001,99.00000000000001,77.71099619777308,0
ISRG,"Intuitive Surgical, Inc.",,-0.47321520024582653,-11.142000146316485,-15.129705651148583,1.8361700343757843,,-17.599769339054635,1.5127455077308716,69.59084942599037,21.308376996168608,11.811243741330323,28.74332328757967,17.7013573169546,0
JACK,Jack In The Box Inc.,,-8.959156785243739,-8.193091231178025,36.83168316831683,0.387409200968532,,-46.18380062305296,1.1219512195121972,70.66924959017827,21.04604208419011,71.1359959145117,71.1359959145117,20.424801993803804,0
JAZZ,Jazz Pharmaceuticals plc,,0.48942598187311315,-2.6345061764533693,21.65167142125667,42.547355789834576,,22.792380389840524,0.012027181430038026,96.78968739629696,64.09354380974406,53.44123784131456,67.03920206571266,71.71291882222881,0
JD,"JD.com, Inc.",,-3.3131457071606687,-9.017767348307066,-13.151999999999997,-14.059531348955028,,-30.959043500381583,-1.3808139534883686,1,1,1,1,1,0
JNJ,Johnson & Johnson,,1.4417267386141004,11.393273850377476,25.237923761510366,39.33722527472527,,56.80149426768002,-0.4498057656920968,86.86835860056304,94.72924847319709,96.32728188919553,97.12832508558822,97.36315682360363,0
